ticker,n,base,std,ovs,mid,cross,green3,panic3,gapsoft,z11,wtop,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,cluster
AAL,8867,-0.122,6.623,-0.277,-0.088,0.427,0.081,0.375,1.603,0.506,-7.058,-0.155,0.034,0.549,0.203,0.497,1.725,0.628,2
AAOI,5723,0.331,17.681,1.462,-0.842,1.215,0.76,1.22,-0.937,0.016,3.381,1.131,-1.172,0.884,0.43,0.889,-1.268,-0.314,1
AAON,8380,0.367,6.982,0.0,0.671,0.498,0.316,0.31,0.016,0.144,-2.985,-0.367,0.304,0.131,-0.051,-0.057,-0.351,-0.223,2
AAPL,8867,0.495,3.89,0.472,0.401,0.754,0.391,0.114,0.856,0.412,-0.108,-0.023,-0.094,0.259,-0.104,-0.381,0.361,-0.082,2
ABBV,8867,0.455,3.444,0.473,0.46,0.574,0.283,0.351,0.103,0.232,-1.166,0.018,0.005,0.118,-0.173,-0.104,-0.353,-0.223,2
ABCL,4730,-1.068,9.595,-3.304,-0.564,-0.921,-1.068,-2.567,0.0,-0.061,-6.801,-2.237,0.503,0.146,0.0,-1.5,1.068,1.006,0
ABNB,8867,0.438,5.912,0.673,0.544,0.241,0.639,1.171,0.501,1.156,-1.591,0.235,0.106,-0.197,0.201,0.733,0.063,0.718,2
ABT,8867,0.021,3.214,0.027,0.082,0.238,0.039,-0.154,-0.357,0.58,-1.259,0.006,0.061,0.217,0.018,-0.175,-0.378,0.559,2
ACAD,8859,-0.12,7.01,-0.295,0.365,-0.564,-0.192,-0.207,-0.449,-1.716,-1.157,-0.175,0.485,-0.444,-0.072,-0.087,-0.329,-1.596,2
ACB,4599,-2.611,12.265,-2.658,-2.177,-1.569,-1.882,-2.326,-3.103,-4.602,-4.205,-0.047,0.434,1.043,0.73,0.286,-0.491,-1.99,1
ACDC,4288,-0.604,10.992,-0.266,-0.16,-0.531,-0.21,0.259,0.297,3.465,-1.171,0.338,0.444,0.073,0.394,0.863,0.901,4.068,2
ACGL,8867,0.434,3.204,0.992,0.488,0.562,0.295,0.904,0.345,0.02,-1.124,0.558,0.054,0.128,-0.139,0.47,-0.089,-0.415,2
ACHC,8867,0.04,6.889,0.119,0.184,0.17,-0.502,-0.199,-0.012,-0.129,-2.604,0.08,0.144,0.13,-0.541,-0.239,-0.052,-0.169,2
ACIW,8746,0.153,4.903,1.021,0.146,0.198,0.511,0.319,0.143,0.129,-0.81,0.868,-0.007,0.045,0.358,0.166,-0.009,-0.024,2
ACLS,8811,0.296,7.786,0.125,0.397,0.341,0.131,0.528,0.572,0.336,-9.799,-0.172,0.101,0.045,-0.165,0.232,0.276,0.04,0
ACMR,8493,0.915,11.471,2.349,0.738,-0.231,0.719,1.606,0.209,0.467,-2.164,1.434,-0.177,-1.145,-0.196,0.691,-0.706,-0.448,3
ACN,8867,0.149,4.447,0.029,-0.378,0.247,0.364,-0.306,0.51,0.791,-1.376,-0.12,-0.526,0.098,0.216,-0.454,0.361,0.642,2
ACT,5735,0.527,4.127,1.317,0.629,0.143,0.493,1.208,0.277,0.18,-2.99,0.79,0.102,-0.384,-0.034,0.681,-0.249,-0.346,2
ADBE,8867,-0.092,5.297,0.518,-0.292,0.117,-0.104,-0.159,0.552,0.673,-4.628,0.61,-0.199,0.21,-0.012,-0.066,0.645,0.766,2
ADEA,4472,1.29,8.694,0.839,0.717,1.477,0.574,0.231,2.141,0.991,-4.254,-0.451,-0.573,0.187,-0.716,-1.058,0.851,-0.299,0
ADI,8867,0.283,4.325,0.618,0.644,-0.056,0.155,0.921,0.079,0.085,0.011,0.336,0.362,-0.339,-0.128,0.638,-0.204,-0.197,2
ADM,8867,0.224,3.957,0.77,0.228,-0.219,-0.211,0.623,0.278,0.055,-0.174,0.545,0.004,-0.444,-0.435,0.399,0.053,-0.169,2
ADMA,4393,0.583,9.059,0.348,0.377,0.347,0.675,0.125,1.279,-1.344,-1.563,-0.234,-0.206,-0.236,0.092,-0.457,0.697,-1.926,1
ADP,8867,0.213,3.061,-0.251,0.182,0.424,0.051,0.082,0.43,0.464,-2.674,-0.465,-0.031,0.211,-0.162,-0.131,0.217,0.251,2
ADPT,6750,0.0,10.255,-0.978,1.233,0.073,-0.559,-0.784,0.0,2.729,-2.52,-0.978,1.233,0.073,-0.559,-0.784,0.0,2.729,0
ADSK,8867,0.115,5.016,0.581,0.118,0.052,0.127,0.104,0.196,0.159,-3.488,0.466,0.003,-0.063,0.012,-0.011,0.081,0.045,2
ADTN,6818,-0.17,8.452,-1.504,0.294,-0.529,-0.633,-0.763,-0.798,-0.558,-4.112,-1.334,0.464,-0.359,-0.463,-0.593,-0.628,-0.388,0
ADUS,7165,0.157,5.125,0.33,-0.018,0.098,0.023,0.131,0.833,0.997,-1.388,0.173,-0.175,-0.058,-0.134,-0.025,0.677,0.84,2
AEE,8867,0.258,2.675,0.513,0.445,0.496,0.202,0.491,0.479,0.542,-0.036,0.256,0.188,0.239,-0.056,0.234,0.222,0.285,2
AEHR,8245,0.392,15.143,1.14,0.222,-0.857,0.76,2.157,-0.46,2.185,-5.955,0.748,-0.171,-1.249,0.368,1.764,-0.852,1.793,3
AEIS,8634,0.517,5.851,0.752,1.078,0.567,0.516,1.107,0.489,-0.398,-2.447,0.235,0.561,0.05,-0.001,0.59,-0.028,-0.915,2
AEM,8867,0.423,5.402,0.799,0.025,1.118,0.545,0.072,0.491,0.893,-3.931,0.377,-0.397,0.695,0.123,-0.35,0.068,0.47,2
AEP,8867,0.335,2.806,0.074,0.454,0.384,0.38,0.153,0.661,0.943,-0.675,-0.261,0.119,0.049,0.045,-0.182,0.326,0.608,2
AEVA,4279,-1.063,16.418,-4.571,-0.998,-1.252,0.548,-3.792,-3.025,-5.141,-7.382,-3.508,0.065,-0.189,1.611,-2.729,-1.962,-4.078,1
AFL,8867,0.472,2.892,0.772,0.506,0.475,0.328,0.625,0.297,1.028,-0.118,0.3,0.034,0.003,-0.144,0.153,-0.175,0.556,2
AFRM,8867,0.103,13.234,0.069,0.207,1.127,0.461,-0.642,-0.623,-3.47,-3.141,-0.034,0.104,1.024,0.358,-0.745,-0.726,-3.573,1
AGI,8867,0.548,5.795,0.962,0.515,0.723,0.528,0.273,0.87,0.905,-4.584,0.413,-0.033,0.174,-0.021,-0.276,0.322,0.356,2
AGIO,8627,-0.178,8.295,0.473,0.0,-0.323,-0.576,-0.107,-0.935,2.361,-0.271,0.651,0.178,-0.144,-0.397,0.071,-0.756,2.539,2
AGNC,8867,0.0,3.822,0.205,0.0,0.204,0.0,0.217,-0.147,0.371,-3.791,0.205,0.0,0.204,0.0,0.217,-0.147,0.371,2
AGYS,6799,-0.046,7.395,1.156,0.29,-0.431,-0.371,0.802,0.248,-0.519,-3.407,1.202,0.335,-0.385,-0.326,0.847,0.294,-0.474,3
AHCO,8408,-0.211,8.092,-1.17,0.292,-0.389,-0.221,-0.039,0.946,-0.744,-7.395,-0.959,0.503,-0.178,-0.01,0.172,1.157,-0.533,0
AI,8867,-1.293,10.594,-0.33,-1.008,-1.271,-1.051,-0.944,-1.13,-3.13,-0.644,0.963,0.285,0.022,0.242,0.349,0.163,-1.837,3
AIG,8867,0.449,3.511,0.652,0.738,0.352,0.416,0.607,0.653,0.524,-0.279,0.203,0.288,-0.097,-0.033,0.158,0.203,0.074,2
AIZ,8867,0.38,3.327,0.735,0.584,0.277,0.276,0.66,0.329,0.572,-0.581,0.355,0.204,-0.103,-0.104,0.28,-0.051,0.192,2
AKAM,8867,0.153,5.434,0.343,0.196,0.249,0.062,-0.085,0.498,-0.557,-2.105,0.19,0.044,0.097,-0.091,-0.238,0.346,-0.709,2
ALAB,4102,1.022,12.714,1.159,0.802,0.065,0.212,2.072,-0.731,-2.358,-2.227,0.137,-0.22,-0.957,-0.81,1.05,-1.753,-3.38,3
ALB,8867,-0.029,7.568,-0.704,0.015,0.56,0.255,-0.437,0.128,-1.114,-2.237,-0.675,0.043,0.589,0.284,-0.409,0.156,-1.085,1
ALGM,8815,0.095,7.801,-1.079,0.433,0.507,0.101,0.239,-0.187,-0.743,-8.643,-1.174,0.338,0.412,0.007,0.145,-0.282,-0.837,0
ALGN,8867,-0.214,6.928,-0.259,-0.227,0.173,0.044,-0.121,0.107,0.1,1.116,-0.046,-0.014,0.387,0.258,0.093,0.321,0.314,2
ALGT,8837,-0.254,7.541,-0.951,-0.362,-0.797,-0.228,-0.609,-1.192,0.932,-3.076,-0.697,-0.108,-0.543,0.026,-0.355,-0.939,1.185,2
ALHC,6805,-0.141,10.661,-0.808,-0.935,0.276,0.287,-0.747,-0.363,0.777,-8.576,-0.667,-0.794,0.417,0.428,-0.606,-0.222,0.918,1
ALK,8867,0.15,6.052,-0.375,-0.095,0.138,0.159,-0.53,0.233,-0.475,-0.975,-0.526,-0.246,-0.012,0.009,-0.68,0.083,-0.625,2
ALKS,8867,0.172,5.138,0.465,0.165,-0.021,0.113,0.404,-0.017,-0.285,-2.827,0.293,-0.007,-0.192,-0.059,0.232,-0.189,-0.457,2
ALKT,6522,0.051,7.942,0.113,0.28,1.042,-0.037,0.443,-0.65,0.197,-3.102,0.062,0.229,0.991,-0.088,0.392,-0.701,0.146,0
ALLE,8867,0.038,3.743,0.324,0.21,-0.125,-0.029,0.669,-0.4,0.019,-1.906,0.286,0.172,-0.163,-0.067,0.63,-0.438,-0.02,2
ALLO,3462,-1.517,10.604,-0.828,-2.014,-1.913,-1.358,-0.751,-1.973,-2.819,-1.088,0.689,-0.498,-0.396,0.159,0.765,-0.457,-1.302,3
ALNY,8860,-0.024,7.38,0.509,-0.189,0.059,0.008,0.273,0.071,0.006,-3.077,0.533,-0.165,0.084,0.032,0.297,0.095,0.031,2
ALRM,8534,-0.205,4.43,0.175,-0.276,-0.067,0.036,-0.027,-0.459,-0.298,-1.457,0.38,-0.071,0.138,0.241,0.178,-0.254,-0.092,2
ALT,5330,-0.589,14.143,1.061,-0.898,-1.992,-0.684,0.0,-1.064,-1.092,-5.975,1.65,-0.309,-1.403,-0.095,0.589,-0.475,-0.502,3
AMAT,8867,0.702,6.125,0.451,1.338,0.634,0.4,1.015,0.618,1.03,0.0,-0.251,0.636,-0.068,-0.301,0.313,-0.084,0.329,2
AMBA,8867,0.311,8.958,0.081,0.354,0.31,-0.015,0.738,-0.429,-0.787,-1.897,-0.23,0.044,-0.0,-0.326,0.428,-0.739,-1.098,2
AMCX,6251,-1.02,9.713,-1.091,-1.042,-0.886,-1.274,-0.948,-0.193,-0.122,-10.344,-0.071,-0.022,0.134,-0.254,0.072,0.827,0.898,0
AMD,8867,0.481,7.823,-0.185,0.445,0.385,1.126,-0.188,1.348,-0.483,-3.003,-0.666,-0.036,-0.096,0.645,-0.669,0.867,-0.964,1
AMGN,8867,0.102,3.359,0.257,-0.033,0.332,0.035,0.039,-0.107,-0.212,-0.459,0.155,-0.135,0.23,-0.067,-0.063,-0.209,-0.314,2
AMKR,8865,0.419,7.846,0.918,0.616,-0.101,0.57,1.146,0.573,-0.355,-3.564,0.499,0.196,-0.52,0.151,0.726,0.154,-0.775,2
AMLX,5685,0.223,12.269,0.667,-0.265,0.57,0.108,-0.756,0.942,-0.988,-1.786,0.443,-0.488,0.346,-0.116,-0.979,0.718,-1.212,1
AMP,8867,0.538,3.848,0.495,0.554,0.455,0.063,0.515,0.291,0.44,-2.939,-0.043,0.016,-0.084,-0.475,-0.023,-0.247,-0.098,2
AMPH,7745,0.409,6.963,-0.119,0.852,0.689,0.573,0.564,1.108,0.388,0.043,-0.528,0.443,0.28,0.164,0.155,0.699,-0.021,2
AMPL,6642,-0.473,10.149,1.405,-0.759,-0.254,0.0,1.417,0.92,-1.478,-5.549,1.879,-0.286,0.219,0.473,1.89,1.393,-1.005,3
AMRX,4536,1.049,5.513,1.455,1.3,1.053,0.872,1.415,-0.384,0.233,1.124,0.406,0.251,0.003,-0.177,0.365,-1.433,-0.816,2
AMSC,5245,0.853,13.526,-2.846,0.614,2.014,2.093,-0.657,0.61,0.887,-7.725,-3.699,-0.239,1.161,1.239,-1.51,-0.244,0.033,1
AMSF,3632,-0.727,5.471,-0.015,-0.298,-0.399,-0.556,0.082,-1.246,-1.93,-5.07,0.712,0.429,0.329,0.171,0.809,-0.518,-1.203,3
AMT,8867,-0.198,3.894,-0.066,-0.176,0.18,-0.329,-0.235,-0.51,-0.702,-0.815,0.131,0.021,0.378,-0.131,-0.037,-0.313,-0.505,2
AMWD,6221,-0.439,6.963,-1.294,-0.064,-0.073,-0.129,-0.006,-1.339,-1.939,-10.502,-0.855,0.376,0.366,0.31,0.434,-0.899,-1.5,0
AMZN,8867,0.304,5.003,0.318,0.487,0.338,0.293,0.502,0.529,0.054,-2.271,0.014,0.183,0.034,-0.011,0.198,0.225,-0.25,2
ANAB,5930,0.77,11.411,2.053,1.015,0.593,0.961,2.745,0.0,0.684,-5.024,1.283,0.245,-0.178,0.19,1.975,-0.77,-0.086,3
ANDE,7129,0.61,6.011,1.515,0.728,0.312,0.616,1.94,0.339,-0.189,-2.99,0.905,0.118,-0.298,0.006,1.33,-0.272,-0.8,3
ANGI,4911,-1.732,12.492,-0.782,-1.223,-1.702,-1.428,0.233,-3.455,-2.143,-3.619,0.95,0.509,0.03,0.304,1.965,-1.723,-0.411,3
ANGO,4203,-0.097,10.41,0.728,-0.523,0.189,0.22,1.293,-1.713,-0.171,-2.556,0.824,-0.427,0.285,0.316,1.39,-1.616,-0.075,3
ANIP,5811,0.452,8.089,1.351,0.565,0.356,0.9,0.0,0.191,-0.222,0.191,0.899,0.113,-0.097,0.448,-0.452,-0.262,-0.674,2
AON,8867,0.406,3.198,-0.085,0.594,0.738,0.513,0.279,0.09,0.747,-0.608,-0.491,0.188,0.331,0.107,-0.127,-0.316,0.341,2
AOS,8867,0.035,3.74,0.068,-0.103,0.158,-0.087,0.129,0.499,0.766,-2.289,0.034,-0.138,0.123,-0.122,0.094,0.464,0.731,2
AOSL,6665,0.578,11.117,-0.187,0.757,1.093,1.127,-1.59,0.539,0.075,-3.513,-0.765,0.179,0.514,0.549,-2.168,-0.039,-0.504,1
APA,8867,0.616,6.784,0.806,0.907,0.537,0.752,0.941,0.26,0.197,-0.487,0.19,0.292,-0.078,0.136,0.326,-0.355,-0.418,2
APD,8867,0.097,3.73,0.283,-0.149,-0.049,0.127,0.588,0.388,0.829,-2.56,0.185,-0.246,-0.147,0.03,0.491,0.291,0.732,2
APGE,4838,0.724,11.07,-0.43,1.187,0.915,0.623,1.818,0.8,0.398,1.141,-1.153,0.463,0.191,-0.101,1.094,0.076,-0.326,2
APH,8867,0.693,4.146,0.881,0.668,0.488,0.558,0.748,0.407,1.105,0.016,0.189,-0.025,-0.205,-0.135,0.055,-0.285,0.413,2
APLD,4412,1.005,15.53,1.905,0.651,1.465,-0.687,1.83,3.971,2.371,-5.647,0.9,-0.354,0.46,-1.692,0.825,2.966,1.366,0
APOG,5610,0.358,6.393,0.565,0.135,0.866,0.956,0.297,-0.261,-0.358,-3.093,0.207,-0.223,0.508,0.598,-0.061,-0.619,-0.716,2
APP,8867,0.802,10.998,0.256,0.518,1.425,0.594,-0.477,1.744,0.638,-6.99,-0.546,-0.283,0.624,-0.208,-1.279,0.942,-0.164,0
APPF,8413,0.155,5.874,-0.317,-0.242,0.217,-0.313,-0.661,-0.103,0.363,-0.59,-0.472,-0.396,0.063,-0.467,-0.816,-0.258,0.208,2
APPN,8762,-0.561,8.281,0.864,-0.899,-1.733,-0.78,-0.687,-0.331,-1.104,-1.389,1.426,-0.337,-1.172,-0.218,-0.126,0.231,-0.543,3
APPS,5581,-1.005,12.633,-2.239,-1.396,-1.625,-0.391,-2.391,-1.447,-3.413,-5.245,-1.233,-0.39,-0.62,0.614,-1.386,-0.441,-2.408,1
APTV,8867,-0.195,5.788,-0.515,-0.217,-0.353,0.182,-0.681,-0.023,-0.546,-5.384,-0.32,-0.022,-0.158,0.377,-0.486,0.172,-0.351,2
ARCB,8842,0.088,7.013,0.843,0.495,0.0,-0.334,1.26,0.582,-0.058,-3.002,0.756,0.407,-0.088,-0.421,1.172,0.494,-0.146,3
ARCC,8867,0.301,2.675,0.351,0.415,0.368,0.358,0.573,0.334,0.343,-1.963,0.05,0.114,0.068,0.057,0.272,0.033,0.043,2
ARCT,7109,-0.92,14.009,-2.247,-0.282,-0.203,-1.756,-0.304,-3.609,1.622,-6.558,-1.327,0.638,0.717,-0.836,0.616,-2.689,2.542,0
ARDX,3960,-0.69,9.824,0.0,-0.804,-0.171,-1.186,-0.789,0.378,0.164,-1.004,0.69,-0.114,0.518,-0.496,-0.099,1.067,0.853,2
ARE,8867,-0.134,4.822,-0.441,-0.182,-0.307,0.013,-0.671,-0.042,-0.669,-1.197,-0.307,-0.048,-0.173,0.146,-0.537,0.092,-0.536,2
ARHS,6646,-0.51,10.303,-2.6,-0.803,0.25,-0.229,-0.657,-0.454,0.12,-1.155,-2.091,-0.293,0.76,0.281,-0.148,0.055,0.63,1
ARLP,7680,0.683,5.001,0.66,0.703,0.753,0.955,0.959,1.121,0.396,-1.094,-0.023,0.02,0.07,0.272,0.276,0.438,-0.287,2
ARQQ,3604,-3.398,25.642,-3.755,-4.275,-1.588,-2.566,-3.12,-0.302,-1.935,-17.468,-0.357,-0.876,1.81,0.832,0.278,3.097,1.463,1
ARQT,7202,0.0,10.572,0.319,0.914,-0.616,-0.288,0.601,-2.005,-2.296,-5.927,0.319,0.914,-0.616,-0.288,0.601,-2.005,-2.296,3
ARRY,8720,-1.306,11.699,0.533,-1.382,-2.505,-1.395,-0.111,-1.831,-0.342,-6.424,1.839,-0.076,-1.199,-0.089,1.195,-0.525,0.964,3
ARVN,8549,-0.668,10.169,0.0,-0.386,-0.749,-0.969,-0.058,-0.201,-1.004,-3.719,0.668,0.282,-0.08,-0.301,0.611,0.467,-0.336,3
ARWR,8867,-0.225,9.172,0.375,-0.192,0.149,-0.16,-0.185,0.673,-0.064,-2.7,0.6,0.033,0.374,0.064,0.04,0.898,0.161,2
ASAN,8867,-0.787,11.25,0.447,-1.289,-0.477,-1.126,-0.222,-1.469,-2.767,-3.053,1.234,-0.502,0.31,-0.339,0.565,-0.682,-1.98,3
ASND,8837,-0.046,6.863,1.094,0.036,-0.507,-0.159,0.543,-0.034,-0.333,-2.782,1.139,0.082,-0.461,-0.114,0.588,0.012,-0.287,3
ASO,8867,-0.186,6.192,0.612,-0.189,0.084,-0.052,0.47,0.273,1.546,-2.551,0.798,-0.003,0.27,0.134,0.656,0.459,1.732,2
ASTE,4429,0.328,8.836,0.43,-0.278,0.677,0.969,0.488,-1.033,0.722,-10.743,0.102,-0.607,0.349,0.641,0.16,-1.361,0.394,0
ASTH,3569,0.545,9.791,-1.041,1.612,0.762,0.593,-0.953,0.341,2.721,-2.602,-1.586,1.067,0.217,0.048,-1.498,-0.204,2.176,0
ASTL,4813,-0.714,7.707,-0.928,-0.978,-0.766,-0.552,-1.071,-2.118,1.123,-2.098,-0.214,-0.264,-0.052,0.162,-0.357,-1.404,1.837,0
ASTS,6766,-0.535,14.949,-1.381,-0.94,-0.416,0.139,-1.099,-0.577,0.228,-6.22,-0.846,-0.405,0.119,0.673,-0.564,-0.043,0.763,1
ATEC,8236,0.245,9.35,0.294,0.189,0.849,-0.324,0.586,0.197,1.466,-3.653,0.049,-0.056,0.604,-0.569,0.341,-0.048,1.221,0
ATEX,4399,-0.081,9.389,-0.518,-0.486,-0.205,0.363,-0.282,0.929,0.721,-3.177,-0.437,-0.406,-0.125,0.443,-0.202,1.009,0.802,1
ATO,8867,0.293,2.572,0.711,0.516,0.378,0.281,0.322,0.38,0.09,-3.608,0.418,0.222,0.085,-0.013,0.028,0.087,-0.204,2
ATRC,8595,-0.061,6.517,0.568,0.238,0.183,-0.957,0.442,0.0,-0.817,-3.266,0.629,0.298,0.244,-0.896,0.503,0.061,-0.757,2
ATRO,3608,1.865,10.095,2.119,1.355,2.799,2.979,2.171,1.541,6.037,-9.485,0.254,-0.511,0.934,1.113,0.306,-0.324,4.172,0
AUPH,8419,0.123,9.696,1.538,0.599,-0.106,-0.487,1.573,-0.231,0.724,-1.317,1.416,0.477,-0.229,-0.609,1.45,-0.354,0.601,3
AUR,3030,-0.647,11.684,0.185,-0.486,-1.557,-2.264,0.0,-0.658,-1.582,-9.392,0.832,0.161,-0.91,-1.617,0.647,-0.011,-0.935,3
AVAV,8691,0.286,8.739,0.597,0.183,0.146,-0.091,0.213,-0.041,1.138,-6.741,0.311,-0.103,-0.14,-0.378,-0.073,-0.328,0.852,0
AVB,8867,0.1,2.936,0.583,0.009,0.041,0.01,0.514,0.396,0.136,-2.473,0.483,-0.091,-0.06,-0.09,0.413,0.296,0.036,2
AVGO,8867,0.626,6.125,1.169,0.883,0.669,0.268,0.892,1.122,0.941,1.075,0.542,0.256,0.042,-0.359,0.265,0.496,0.314,2
AVPT,6169,0.157,6.684,0.969,0.0,0.472,0.681,1.029,0.0,-0.572,-1.014,0.812,-0.157,0.315,0.524,0.872,-0.157,-0.729,2
AVT,8865,0.246,4.084,0.412,0.258,-0.181,0.172,0.504,0.361,0.893,-1.591,0.166,0.013,-0.427,-0.074,0.259,0.115,0.648,2
AVXL,6359,-1.096,10.509,-0.897,-1.68,-1.394,-1.092,-0.95,0.813,-1.6,-2.374,0.2,-0.584,-0.298,0.005,0.146,1.91,-0.504,1
AVY,8867,0.023,3.254,0.349,0.116,-0.042,-0.056,0.39,-0.086,-0.044,-1.251,0.326,0.093,-0.066,-0.079,0.366,-0.109,-0.067,2
AWK,8867,0.054,3.233,0.253,0.073,0.061,-0.1,-0.008,0.015,-0.103,-1.766,0.198,0.018,0.007,-0.155,-0.062,-0.039,-0.158,2
AXGN,3818,1.462,12.27,1.077,2.483,1.336,1.234,2.373,3.157,-0.286,-12.255,-0.385,1.021,-0.126,-0.228,0.911,1.695,-1.748,0
AXON,8867,0.481,7.477,0.497,0.323,0.692,0.41,0.276,0.664,0.751,-0.651,0.016,-0.158,0.21,-0.071,-0.206,0.183,0.269,2
AXP,8867,0.398,4.14,0.704,0.313,0.133,0.429,0.739,0.413,0.482,-0.484,0.306,-0.085,-0.265,0.031,0.341,0.015,0.084,2
AXSM,8867,0.726,10.053,0.53,0.513,0.726,0.697,-0.21,1.802,-0.631,-1.522,-0.197,-0.214,-0.001,-0.029,-0.936,1.076,-1.357,1
AZO,8862,0.283,3.482,0.567,0.079,0.63,0.377,0.693,-0.004,0.098,-2.473,0.283,-0.205,0.347,0.093,0.409,-0.287,-0.186,2
AZTA,8128,-0.362,7.359,-0.313,0.243,-0.157,-0.678,-0.679,-0.36,-0.861,-3.325,0.049,0.605,0.205,-0.316,-0.317,0.002,-0.499,2
BA,8867,0.13,5.286,-0.562,0.152,-0.125,0.222,-0.212,0.611,0.936,-3.355,-0.692,0.022,-0.255,0.092,-0.343,0.481,0.806,2
BABA,8867,-0.658,7.15,-0.721,-0.898,-0.658,-0.435,-0.467,-1.867,-1.109,-0.842,-0.063,-0.24,-0.001,0.222,0.191,-1.21,-0.451,2
BAC,8867,0.456,4.035,-0.478,0.364,0.531,0.39,0.0,0.46,0.384,-0.965,-0.934,-0.091,0.075,-0.066,-0.456,0.005,-0.071,2
BALL,7365,0.307,4.271,0.614,0.042,0.411,0.076,0.45,0.796,0.0,-0.18,0.306,-0.266,0.104,-0.232,0.143,0.488,-0.307,2
BAND,5743,-1.006,14.201,-1.763,-1.562,-0.174,1.042,-1.116,-0.281,-2.47,-1.641,-0.757,-0.555,0.832,2.048,-0.11,0.726,-1.463,1
BANF,5894,0.294,4.918,-0.024,0.408,-0.514,0.306,0.516,-0.193,-0.573,-3.694,-0.318,0.114,-0.808,0.012,0.222,-0.487,-0.867,2
BANR,6918,0.137,4.607,0.182,0.309,0.035,0.014,0.344,-0.079,0.173,-1.942,0.044,0.171,-0.103,-0.123,0.207,-0.216,0.035,2
BATRK,5498,0.147,3.904,0.331,0.229,0.186,-0.148,0.482,-1.06,0.33,-1.955,0.185,0.082,0.039,-0.295,0.335,-1.207,0.183,2
BAX,8867,-0.061,4.795,-0.196,0.102,0.203,-0.321,0.229,-0.188,-0.484,-2.376,-0.135,0.163,0.264,-0.26,0.29,-0.127,-0.423,2
BBIO,8841,0.149,10.856,0.958,0.119,0.567,-0.04,0.727,0.65,-1.644,-4.786,0.81,-0.03,0.418,-0.189,0.578,0.501,-1.792,3
BBSI,3686,0.832,6.082,0.84,0.94,0.731,0.849,0.92,-0.521,0.644,-3.262,0.007,0.108,-0.101,0.017,0.088,-1.353,-0.188,2
BBY,8867,-0.174,5.217,0.483,-0.316,-0.708,-0.102,0.426,-0.335,0.477,-3.098,0.657,-0.142,-0.533,0.073,0.6,-0.161,0.652,2
BCPC,7667,0.006,3.63,-0.25,-0.018,-0.087,0.211,-0.509,0.376,0.091,-4.013,-0.255,-0.024,-0.093,0.205,-0.515,0.371,0.085,2
BCRX,8664,-0.144,7.737,0.578,0.595,-0.701,-0.698,1.074,-0.288,-0.447,-3.027,0.721,0.738,-0.558,-0.555,1.217,-0.145,-0.304,3
BDX,8867,0.064,3.297,0.631,0.289,0.103,-0.22,0.41,0.13,0.329,-1.37,0.567,0.224,0.038,-0.285,0.346,0.066,0.265,2
BEAM,8867,-0.831,9.883,-0.385,-0.511,-0.865,-1.366,-1.006,-2.555,-2.821,-3.289,0.446,0.32,-0.033,-0.535,-0.175,-1.724,-1.99,3
BELFB,4524,2.607,9.923,3.777,3.163,2.77,2.252,2.644,2.731,1.782,-1.126,1.17,0.556,0.163,-0.355,0.037,0.124,-0.825,2
BGC,5141,0.239,4.949,0.563,0.314,0.305,0.402,0.506,0.115,0.504,-0.503,0.324,0.076,0.066,0.163,0.267,-0.123,0.266,2
BHF,8861,0.154,5.569,0.603,0.137,-0.022,-0.092,0.247,0.335,-0.177,-0.632,0.449,-0.017,-0.176,-0.246,0.092,0.18,-0.332,2
BIDU,8867,-0.447,7.017,-0.643,-0.784,0.168,-0.664,-1.152,-1.703,0.755,-0.666,-0.196,-0.337,0.615,-0.217,-0.705,-1.256,1.202,0
BIIB,8860,-0.146,4.487,0.18,-0.149,-0.116,-0.337,-0.41,-0.553,-0.917,-1.038,0.326,-0.002,0.031,-0.191,-0.264,-0.407,-0.771,2
BILI,8867,-0.677,10.712,0.023,-0.517,-0.689,-1.884,0.304,-1.799,-0.906,-2.087,0.701,0.161,-0.011,-1.207,0.981,-1.121,-0.229,3
BILL,8867,-0.027,9.639,0.47,0.244,-0.026,-0.097,-0.417,-0.679,-0.55,-10.759,0.497,0.27,0.0,-0.07,-0.39,-0.653,-0.524,0
BIO,8860,-0.076,5.187,0.1,0.335,-0.135,-0.213,0.553,-0.023,-0.959,-1.711,0.176,0.411,-0.059,-0.137,0.629,0.053,-0.883,2
BJRI,8317,-0.062,6.574,-0.077,0.325,0.369,0.026,-0.37,-1.016,1.977,-3.12,-0.016,0.387,0.43,0.087,-0.308,-0.954,2.038,0
BKNG,8867,0.567,4.573,0.67,0.619,0.489,0.341,1.229,0.035,0.715,-1.335,0.103,0.053,-0.078,-0.226,0.663,-0.532,0.149,2
BKR,8867,0.56,5.087,1.098,0.882,0.786,0.234,0.989,1.12,0.136,-1.306,0.537,0.322,0.226,-0.326,0.428,0.559,-0.424,2
BL,8862,-0.274,6.162,0.901,-0.491,-0.06,-0.742,0.359,-0.363,0.128,-1.489,1.175,-0.218,0.214,-0.469,0.633,-0.09,0.402,2
BLBD,5777,0.636,10.129,1.661,1.008,0.419,0.637,2.265,0.608,0.08,-2.504,1.025,0.371,-0.218,0.0,1.629,-0.029,-0.556,3
