ticker,n,base,std,ovs,mid,cross,green3,panic3,gapsoft,z11,wtop,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,cluster
RPD,8859,-0.5,8.347,-0.288,-0.5,-0.276,-0.343,-0.805,-0.992,-1.647,-0.44,0.211,-0.0,0.223,0.156,-0.305,-0.492,-1.147,2
RPM,8867,-0.029,3.599,-0.03,-0.039,-0.036,-0.126,0.19,0.3,-0.783,-1.496,-0.001,-0.01,-0.007,-0.097,0.219,0.329,-0.754,0
RPRX,8867,0.141,3.246,0.698,0.269,0.112,0.201,0.333,0.139,-0.143,-1.932,0.557,0.128,-0.029,0.06,0.192,-0.002,-0.284,0
RRC,8867,0.449,6.28,1.63,0.432,0.395,0.0,1.213,0.655,1.47,0.181,1.182,-0.017,-0.054,-0.449,0.764,0.206,1.021,0
RRR,8854,0.329,5.153,1.12,0.296,-0.296,-0.228,1.237,-0.026,0.126,-0.541,0.791,-0.033,-0.625,-0.557,0.908,-0.354,-0.202,0
RRX,8412,0.042,5.806,0.424,0.048,-0.268,-0.206,0.491,0.323,-1.039,-0.463,0.382,0.007,-0.309,-0.248,0.449,0.281,-1.08,0
RS,8866,0.501,3.729,0.652,0.571,0.432,0.643,1.028,0.164,-0.578,-3.334,0.15,0.07,-0.069,0.142,0.527,-0.337,-1.079,0
RSG,8867,0.303,2.463,0.627,0.144,0.125,0.346,0.468,0.122,0.401,-0.873,0.324,-0.16,-0.178,0.043,0.164,-0.181,0.097,0
RSI,5970,1.019,8.712,-0.139,1.768,1.515,0.516,0.052,0.466,0.658,0.125,-1.158,0.749,0.496,-0.503,-0.967,-0.553,-0.361,2
RTX,8867,0.358,3.36,0.667,0.48,0.45,0.566,0.782,0.369,0.824,-1.305,0.309,0.122,0.092,0.208,0.425,0.011,0.466,0
RUM,5969,-1.443,12.123,-0.116,-1.5,-2.097,-2.243,-0.139,-2.759,-0.852,-9.625,1.327,-0.058,-0.655,-0.8,1.304,-1.316,0.591,1
RUN,8867,-0.264,12.59,1.534,0.063,-0.615,-0.308,1.004,-0.945,2.117,-8.596,1.798,0.326,-0.351,-0.044,1.268,-0.681,2.38,1
RUSHA,8081,0.497,4.451,0.699,0.814,0.471,0.216,0.442,-0.07,-0.037,-1.415,0.202,0.317,-0.026,-0.281,-0.055,-0.567,-0.534,0
RVLV,8864,-0.489,8.334,-1.346,-0.187,-1.163,-0.959,-0.599,0.043,0.574,-6.44,-0.857,0.302,-0.673,-0.47,-0.11,0.532,1.063,2
RVMD,8726,0.284,9.078,1.48,0.429,-0.144,0.472,0.628,0.612,0.805,-2.653,1.195,0.145,-0.429,0.187,0.343,0.327,0.521,1
RVTY,5583,0.035,4.723,1.077,0.072,0.357,-0.043,0.728,-0.401,1.007,-0.55,1.042,0.037,0.322,-0.079,0.693,-0.436,0.972,0
RWT,7206,-0.242,5.311,0.0,-0.385,-0.392,0.145,-0.526,-0.143,-0.738,-0.487,0.242,-0.143,-0.149,0.387,-0.284,0.1,-0.496,0
RXO,6444,0.486,7.9,1.022,0.663,0.358,0.286,0.905,0.957,1.982,1.531,0.537,0.177,-0.128,-0.2,0.419,0.471,1.496,0
RXRX,6899,-1.404,13.507,0.559,-0.698,-1.597,-1.493,-1.508,-3.559,-2.363,-0.246,1.962,0.705,-0.194,-0.089,-0.105,-2.155,-0.96,1
RXST,5299,-0.141,9.952,-0.77,-0.541,0.156,0.358,-0.439,0.132,-1.368,-4.224,-0.629,-0.4,0.297,0.499,-0.297,0.273,-1.227,2
RY,8867,0.355,2.592,0.262,0.092,0.127,0.564,-0.062,0.226,0.356,0.086,-0.092,-0.262,-0.228,0.209,-0.417,-0.129,0.001,0
RYAN,8761,0.351,4.683,0.688,0.333,0.199,0.329,0.201,0.255,0.038,-2.023,0.337,-0.018,-0.152,-0.022,-0.15,-0.096,-0.313,0
RYN,8811,-0.142,3.665,0.171,-0.151,-0.209,-0.261,0.138,-0.471,-0.382,-1.392,0.313,-0.009,-0.066,-0.119,0.281,-0.328,-0.239,0
RYTM,7526,0.328,10.67,0.732,0.227,0.588,-0.401,0.51,0.758,2.053,-0.67,0.404,-0.101,0.261,-0.728,0.182,0.431,1.726,0
S,8867,0.423,8.446,2.186,0.953,0.488,0.252,1.6,-0.566,-0.258,-3.037,1.763,0.53,0.066,-0.171,1.177,-0.989,-0.681,1
SA,6570,0.622,8.46,1.627,0.393,1.108,0.859,1.46,0.276,0.839,-3.455,1.004,-0.229,0.486,0.237,0.838,-0.347,0.217,0
SABR,3044,-0.428,9.403,0.913,0.345,0.359,-0.519,0.772,-1.748,2.732,-2.035,1.342,0.773,0.788,-0.09,1.201,-1.32,3.161,1
SAFE,6681,-0.6,6.273,-0.631,-0.529,-0.034,-0.578,-0.718,0.1,-1.896,-6.179,-0.032,0.07,0.566,0.022,-0.119,0.7,-1.296,2
SAFT,3299,-0.144,6.027,0.792,0.189,-0.092,0.133,0.792,0.063,-0.019,-11.149,0.936,0.333,0.052,0.278,0.936,0.207,0.125,1
SAH,8072,0.524,5.943,1.159,1.023,0.373,-0.234,1.381,1.184,-0.321,-2.019,0.635,0.499,-0.151,-0.758,0.858,0.66,-0.845,0
SAIA,8867,0.473,6.977,0.925,0.638,0.466,0.285,1.067,0.948,0.065,-3.94,0.452,0.165,-0.007,-0.188,0.594,0.475,-0.408,0
SAIC,8867,0.388,4.191,0.654,0.171,0.298,0.389,0.545,0.601,0.028,-1.18,0.267,-0.217,-0.09,0.001,0.157,0.214,-0.36,0
SAIL,4496,0.095,9.825,0.237,-0.141,0.212,0.474,-0.299,-0.826,-0.12,-1.169,0.142,-0.236,0.117,0.379,-0.394,-0.921,-0.215,2
SAM,8831,-0.686,5.338,-0.386,-0.635,-0.893,-0.658,-0.278,-1.032,-1.292,-1.853,0.3,0.051,-0.207,0.028,0.408,-0.346,-0.606,0
SANA,3711,-1.808,12.19,-1.566,-2.183,-2.911,-0.261,-1.758,-2.446,-3.832,-4.875,0.242,-0.375,-1.104,1.547,0.05,-0.639,-2.024,3
SANM,8742,0.454,5.982,0.806,0.617,0.555,0.544,0.452,0.751,0.512,-0.759,0.353,0.163,0.101,0.09,-0.002,0.298,0.058,0
SARO,3159,0.222,5.008,0.685,-0.213,0.491,-0.175,1.27,-0.844,1.903,-4.388,0.462,-0.435,0.269,-0.397,1.048,-1.066,1.681,0
SATS,7150,0.441,10.156,0.431,0.58,0.556,0.566,0.646,0.664,-1.123,-4.075,-0.01,0.139,0.115,0.125,0.205,0.223,-1.564,2
SBAC,8867,-0.24,4.152,-0.147,-0.077,-0.238,-0.269,0.13,-0.346,-0.364,-0.594,0.093,0.162,0.002,-0.029,0.37,-0.106,-0.124,0
SBCF,7679,-0.157,4.791,0.465,-0.262,-0.354,0.119,0.545,-0.154,0.089,-1.968,0.622,-0.105,-0.198,0.276,0.702,0.003,0.246,0
SBGI,6987,-0.875,8.469,-0.363,-1.08,-0.806,-1.165,-0.407,-0.262,-2.361,-3.727,0.512,-0.206,0.069,-0.29,0.468,0.613,-1.486,1
SBH,8859,-0.2,6.365,1.056,0.054,-0.742,-0.642,1.411,0.16,-0.627,-1.218,1.256,0.253,-0.542,-0.442,1.611,0.36,-0.428,1
SBLK,8865,0.545,5.727,0.054,0.983,0.545,0.565,0.343,-0.389,0.079,-5.806,-0.491,0.437,-0.0,0.019,-0.203,-0.935,-0.466,2
SBR,3299,0.643,7.597,2.347,0.826,0.876,0.534,2.504,0.212,0.675,0.674,1.704,0.183,0.233,-0.109,1.861,-0.431,0.032,1
SBRA,8867,0.139,3.589,0.66,0.0,0.133,0.141,0.242,0.434,-0.955,-1.059,0.521,-0.139,-0.006,0.002,0.103,0.296,-1.094,0
SBUX,8867,0.084,4.232,0.37,0.282,0.082,0.038,0.222,0.569,0.617,-2.148,0.286,0.198,-0.002,-0.046,0.138,0.485,0.533,0
SCCO,8867,0.338,5.651,0.677,0.496,-0.187,-0.031,0.802,0.37,0.891,-1.723,0.34,0.158,-0.525,-0.368,0.464,0.032,0.554,0
SCHL,5926,0.558,6.775,1.838,0.885,0.515,0.198,1.129,1.056,1.499,-3.138,1.28,0.327,-0.043,-0.36,0.571,0.498,0.941,0
SCHW,8867,0.293,4.662,-0.068,0.525,0.283,-0.066,0.476,0.361,0.295,-3.05,-0.36,0.232,-0.01,-0.358,0.183,0.069,0.002,0
SCI,8867,0.227,3.503,0.0,0.13,0.511,0.214,0.161,0.278,0.734,-0.259,-0.227,-0.097,0.284,-0.013,-0.066,0.052,0.508,0
SCL,5534,-0.069,5.502,-0.324,0.066,-0.23,-0.169,-0.456,-0.258,0.911,-2.888,-0.255,0.135,-0.161,-0.1,-0.387,-0.189,0.98,0
SCSC,4642,0.548,6.76,0.981,0.906,1.067,0.026,0.663,-1.101,0.538,0.024,0.433,0.358,0.519,-0.521,0.115,-1.649,-0.01,0
SCVL,7249,-0.481,6.624,-0.042,-0.314,-0.258,-0.301,0.046,0.001,-1.045,-4.085,0.44,0.167,0.223,0.18,0.528,0.482,-0.563,0
SD,5817,0.728,8.761,1.243,0.86,0.773,1.089,1.922,-0.969,-1.792,-1.083,0.515,0.132,0.045,0.361,1.194,-1.697,-2.52,1
SDGR,8844,-0.989,9.166,-1.295,-0.18,-1.061,-1.089,-0.847,0.138,-3.037,-2.677,-0.306,0.808,-0.073,-0.101,0.141,1.126,-2.049,2
SDRL,6202,0.493,5.917,-0.221,0.803,0.31,1.025,-0.304,0.669,2.052,-2.432,-0.714,0.31,-0.183,0.532,-0.797,0.176,1.559,2
SEB,5316,-0.09,4.847,0.691,-0.136,-0.55,0.168,-0.083,-0.743,-0.039,-1.775,0.78,-0.047,-0.461,0.258,0.006,-0.654,0.05,0
SEDG,8867,-0.959,11.845,-1.006,0.144,-1.195,-1.927,-1.636,-1.163,0.741,-6.158,-0.047,1.104,-0.236,-0.967,-0.676,-0.204,1.701,1
SEI,3056,2.38,11.328,5.152,2.614,0.79,3.344,4.604,2.068,2.38,-0.75,2.772,0.234,-1.591,0.964,2.224,-0.312,0.0,1
SEIC,8867,0.187,3.14,0.317,0.039,0.261,0.035,0.27,-0.059,0.437,-0.622,0.13,-0.148,0.074,-0.152,0.083,-0.246,0.25,0
SEM,8480,0.122,6.02,0.72,0.252,0.122,0.028,0.784,0.129,-0.244,-2.535,0.598,0.13,0.0,-0.093,0.662,0.007,-0.365,0
SERV,3504,-1.533,15.804,-1.571,-1.342,-1.524,-1.669,0.0,-1.195,-2.619,-1.071,-0.037,0.191,0.009,-0.135,1.533,0.338,-1.085,1
SEZL,3853,2.485,16.611,3.487,1.219,2.458,2.979,4.334,4.449,-0.36,-1.533,1.002,-1.266,-0.027,0.494,1.849,1.964,-2.845,0
SF,8865,0.39,4.302,0.444,0.417,0.423,0.2,0.309,0.303,-0.203,0.375,0.053,0.027,0.032,-0.19,-0.081,-0.087,-0.593,0
SFBS,7881,0.227,5.53,0.32,0.419,0.384,-0.076,0.759,-0.495,0.325,-0.36,0.094,0.192,0.157,-0.303,0.532,-0.722,0.098,0
SFL,8330,0.524,4.43,0.0,0.344,0.376,0.618,0.378,0.159,0.253,-1.954,-0.524,-0.18,-0.148,0.094,-0.147,-0.365,-0.271,0
SFM,8867,0.551,5.397,0.492,0.707,0.567,0.383,0.53,0.405,0.325,-0.527,-0.059,0.156,0.016,-0.168,-0.021,-0.146,-0.226,0
SFNC,8022,-0.211,4.459,-0.186,-0.482,-0.29,-0.039,-0.302,-0.122,0.143,-2.397,0.025,-0.271,-0.079,0.172,-0.091,0.089,0.354,0
SG,8164,-1.179,11.426,0.0,-1.325,-1.796,-1.847,-0.311,-1.348,-1.368,-4.176,1.179,-0.146,-0.617,-0.668,0.868,-0.17,-0.19,1
SGML,7184,-0.47,12.143,-0.239,-0.692,0.165,0.455,0.363,-0.386,0.728,-7.062,0.231,-0.221,0.635,0.925,0.834,0.084,1.199,3
SGRY,8835,-0.636,7.49,0.396,-0.825,-0.687,-0.733,-0.599,-0.695,-1.283,-2.427,1.032,-0.189,-0.051,-0.097,0.037,-0.059,-0.647,1
SHAK,8867,-0.209,7.199,0.277,-0.25,-0.593,-0.191,0.372,-1.382,-0.212,-2.686,0.486,-0.041,-0.384,0.018,0.58,-1.173,-0.003,1
SHC,8598,-0.173,7.962,0.03,-0.053,-0.234,-0.717,0.301,0.031,-0.359,-4.727,0.203,0.12,-0.061,-0.544,0.474,0.204,-0.186,1
SHLS,7935,-0.259,10.763,-0.951,0.199,0.298,-0.489,-0.279,-1.86,-2.212,-4.376,-0.692,0.458,0.557,-0.229,-0.02,-1.601,-1.952,2
SHO,8818,0.086,4.162,0.754,0.226,0.0,-0.296,0.683,0.671,0.0,-0.533,0.668,0.14,-0.086,-0.382,0.597,0.585,-0.086,0
SHOO,8866,0.122,5.207,0.621,-0.135,-0.023,0.084,0.359,-0.159,1.387,-2.394,0.499,-0.257,-0.144,-0.038,0.237,-0.281,1.265,0
SHOP,8867,-0.052,9.039,0.343,0.339,0.855,-0.103,0.033,-0.103,-0.359,-9.861,0.395,0.391,0.907,-0.051,0.085,-0.051,-0.307,2
SHW,8867,0.159,3.611,-0.138,0.058,0.134,0.094,-0.315,-0.095,1.214,0.235,-0.297,-0.1,-0.025,-0.065,-0.474,-0.254,1.055,0
SIBN,5676,-0.105,9.635,0.442,-0.147,0.066,0.253,-0.062,0.965,1.194,-5.81,0.547,-0.042,0.171,0.358,0.043,1.07,1.299,2
SIG,8867,0.187,6.95,1.312,0.31,0.637,0.644,1.38,-0.296,0.103,-3.896,1.125,0.123,0.451,0.457,1.193,-0.482,-0.084,1
SIGI,8726,0.091,3.584,1.084,0.143,0.081,0.116,1.124,-0.281,-0.405,-0.594,0.993,0.052,-0.01,0.025,1.033,-0.372,-0.496,0
SII,4657,1.513,7.679,0.736,0.941,0.922,1.904,1.533,1.557,1.841,1.951,-0.776,-0.572,-0.591,0.391,0.02,0.044,0.329,0
SILA,3110,0.132,3.935,0.865,0.319,0.042,-0.039,1.268,-0.148,0.729,0.009,0.734,0.187,-0.09,-0.171,1.136,-0.28,0.597,0
SIRI,8867,-0.328,5.943,-1.118,-0.142,0.251,-0.401,-0.951,-0.361,-0.915,-2.334,-0.79,0.186,0.579,-0.073,-0.622,-0.033,-0.587,2
SITC,8072,-0.125,5.906,0.142,-0.065,-0.143,-0.398,0.588,0.294,0.047,-2.293,0.267,0.06,-0.018,-0.273,0.713,0.419,0.172,0
SITE,8866,-0.103,5.529,0.545,-0.345,0.384,-0.075,0.088,0.493,-0.183,-4.178,0.647,-0.242,0.487,0.028,0.19,0.595,-0.081,0
SITM,8805,0.806,10.571,0.595,1.281,0.87,0.577,-0.412,-0.016,1.115,-5.857,-0.211,0.475,0.064,-0.228,-1.217,-0.822,0.309,2
SJM,8867,0.106,3.435,0.459,0.171,0.39,0.253,0.578,0.015,1.116,-1.261,0.353,0.064,0.284,0.147,0.472,-0.091,1.01,0
SKLZ,3480,-5.027,15.661,-4.805,-4.199,-4.146,-5.376,-4.484,-3.92,-8.73,-9.899,0.222,0.828,0.881,-0.349,0.543,1.107,-3.703,3
SKT,8773,0.384,4.227,0.9,0.386,0.071,0.269,0.505,0.085,0.753,0.363,0.516,0.002,-0.313,-0.115,0.12,-0.3,0.368,0
SKWD,5430,0.57,4.999,2.442,0.021,0.555,1.338,0.969,0.557,-0.103,0.462,1.872,-0.549,-0.015,0.768,0.399,-0.013,-0.673,0
SKY,8838,0.295,6.607,0.44,0.283,0.513,0.154,0.56,0.294,0.584,-2.894,0.145,-0.012,0.217,-0.141,0.265,-0.002,0.289,0
SKYT,4613,0.055,17.627,2.471,-1.559,-1.073,2.376,0.813,2.215,2.242,-15.977,2.417,-1.613,-1.128,2.321,0.758,2.16,2.188,3
SKYW,8756,0.424,6.065,-0.604,0.467,0.593,0.836,0.215,0.58,1.437,-0.565,-1.029,0.043,0.169,0.412,-0.209,0.156,1.013,2
SLAB,8859,0.07,6.732,-0.405,0.107,0.0,0.187,-0.118,-0.163,0.228,0.28,-0.475,0.037,-0.07,0.117,-0.188,-0.233,0.158,0
SLB,8867,0.148,5.488,0.213,0.276,0.284,-0.152,0.022,-0.416,-0.156,-0.969,0.066,0.128,0.136,-0.3,-0.125,-0.563,-0.304,0
SLF,8854,0.435,2.737,0.24,0.311,0.261,0.396,0.25,0.772,0.039,0.115,-0.194,-0.123,-0.174,-0.038,-0.184,0.337,-0.395,0
SLG,8867,-0.056,6.108,0.394,-0.091,0.088,0.202,0.157,-0.836,-1.46,-4.191,0.45,-0.035,0.144,0.258,0.213,-0.78,-1.404,0
SLGN,8795,0.054,3.767,0.742,0.168,0.064,0.024,0.353,0.241,-0.307,-0.407,0.688,0.114,0.01,-0.03,0.299,0.187,-0.361,0
SLM,8867,0.127,4.935,0.54,0.141,-0.145,-0.089,0.246,0.368,-0.329,-1.204,0.413,0.013,-0.272,-0.216,0.119,0.241,-0.456,0
SLP,4999,-0.05,9.98,0.532,-0.164,-0.27,0.915,-0.531,-0.025,0.0,-1.644,0.582,-0.114,-0.22,0.965,-0.481,0.025,0.05,2
SLRC,3464,-0.271,4.751,-0.141,0.204,-0.444,-0.649,-0.141,-2.317,0.0,-4.162,0.129,0.475,-0.173,-0.378,0.13,-2.046,0.271,1
SLVM,8179,0.202,6.321,0.231,-0.403,-0.108,0.504,-0.247,-0.128,-0.191,-2.233,0.03,-0.605,-0.31,0.303,-0.448,-0.329,-0.392,0
SM,8867,0.514,7.612,0.67,-0.022,0.64,0.651,-0.01,0.938,2.207,-3.03,0.156,-0.536,0.126,0.137,-0.524,0.425,1.693,2
SMCI,7144,0.836,13.594,1.094,0.675,1.403,0.424,1.419,1.032,-0.691,-5.388,0.258,-0.161,0.567,-0.412,0.583,0.196,-1.527,2
SMG,8867,-0.289,6.6,-0.118,-0.191,-0.014,-0.351,0.164,0.088,-2.19,-2.596,0.171,0.098,0.275,-0.062,0.453,0.377,-1.901,0
SMMT,3824,0.206,13.688,2.186,0.911,-0.762,-0.101,2.103,-1.531,-2.54,-1.338,1.979,0.704,-0.969,-0.307,1.897,-1.737,-2.747,1
SMP,3402,-0.069,7.416,-0.434,-0.216,-0.411,-0.895,0.387,-0.423,0.74,-4.754,-0.366,-0.147,-0.343,-0.827,0.456,-0.355,0.809,0
SMPL,8836,-0.27,4.77,-0.183,-0.309,0.0,-0.42,-0.182,0.192,0.039,-1.84,0.087,-0.039,0.27,-0.15,0.088,0.462,0.308,0
SMR,6275,-0.629,13.467,-0.723,-0.496,-0.818,-1.238,-1.619,1.811,-1.494,-3.083,-0.094,0.133,-0.189,-0.609,-0.99,2.44,-0.865,2
SMTC,8866,0.421,9.072,0.027,0.475,0.268,0.459,0.735,0.788,1.097,-1.127,-0.394,0.055,-0.153,0.039,0.314,0.368,0.676,0
SN,5229,1.191,6.342,0.926,0.708,1.013,0.991,1.056,0.864,1.007,1.334,-0.265,-0.483,-0.178,-0.2,-0.135,-0.327,-0.184,0
SNA,8867,0.359,3.065,1.105,0.528,0.501,-0.144,1.243,0.26,-0.662,-2.653,0.746,0.169,0.142,-0.503,0.884,-0.099,-1.021,0
SNAP,8480,-0.334,9.837,-0.586,-0.258,0.144,-0.026,-0.904,-0.319,0.934,-2.747,-0.252,0.075,0.478,0.307,-0.571,0.014,1.267,2
SNBR,6819,-1.267,14.007,-3.279,-0.784,-0.933,-1.916,-2.681,-1.177,1.346,-4.739,-2.012,0.483,0.334,-0.649,-1.414,0.09,2.613,2
SNDR,8822,0.269,4.204,0.367,0.455,0.088,0.239,0.604,0.417,-0.129,-0.092,0.098,0.186,-0.182,-0.031,0.335,0.148,-0.398,0
SNDX,8359,0.141,7.657,-0.394,0.098,0.331,0.0,-0.262,0.435,0.578,0.064,-0.535,-0.043,0.19,-0.141,-0.403,0.294,0.437,2
SNEX,6158,1.499,6.494,1.286,1.555,1.46,1.436,1.207,0.853,1.728,-1.079,-0.213,0.056,-0.039,-0.063,-0.292,-0.646,0.229,0
SNOW,8867,0.32,8.526,0.902,0.266,0.007,0.15,-0.165,-0.145,0.048,-4.386,0.582,-0.054,-0.313,-0.17,-0.484,-0.465,-0.272,0
SNPS,8867,0.279,5.465,-0.187,0.456,-0.439,0.521,-0.076,0.575,1.062,0.44,-0.466,0.177,-0.719,0.242,-0.356,0.296,0.782,0
SNX,8866,0.415,4.348,-0.04,0.667,0.458,0.265,0.396,0.328,0.591,-2.653,-0.455,0.252,0.044,-0.15,-0.019,-0.086,0.176,0
SO,8867,0.324,2.54,0.375,0.429,0.445,0.343,0.674,0.393,0.09,0.236,0.052,0.106,0.121,0.02,0.35,0.069,-0.233,0
SOBO,3091,0.804,3.633,0.445,0.874,0.817,0.399,0.855,1.147,-0.107,0.939,-0.359,0.07,0.013,-0.404,0.051,0.343,-0.911,0
SOC,3488,0.106,16.168,0.24,0.469,1.04,-1.029,-0.065,-0.842,-1.166,-1.186,0.134,0.363,0.934,-1.135,-0.17,-0.948,-1.272,2
SOFI,8539,0.12,9.394,-0.156,0.773,0.889,0.611,-0.186,0.897,-0.569,-0.921,-0.276,0.653,0.769,0.491,-0.306,0.777,-0.689,2
SOLV,4056,-0.03,4.468,0.286,-0.376,0.067,0.173,-0.161,-0.932,-2.447,1.061,0.316,-0.346,0.097,0.203,-0.131,-0.902,-2.416,0
SON,8867,0.126,3.488,0.433,0.352,0.321,0.0,0.475,-0.124,-0.257,-0.773,0.307,0.227,0.195,-0.126,0.349,-0.25,-0.383,0
SONO,8867,-0.387,6.783,-0.558,-0.555,0.055,-0.05,-0.549,-0.383,1.061,-0.788,-0.171,-0.168,0.442,0.337,-0.162,0.005,1.449,2
SOUN,3635,-0.903,16.354,-0.325,0.318,0.0,-0.358,-1.347,0.0,0.0,-3.047,0.579,1.221,0.903,0.545,-0.443,0.903,0.903,2
SPB,8855,0.084,4.971,0.113,0.111,0.483,-0.305,0.12,-0.408,0.016,-0.698,0.029,0.027,0.399,-0.389,0.036,-0.492,-0.068,0
SPCE,6207,-2.48,11.475,-1.489,-2.08,-3.618,-2.876,-2.334,-4.047,-3.815,-7.226,0.991,0.4,-1.137,-0.396,0.147,-1.567,-1.335,1
SPG,8867,0.396,3.614,0.629,0.504,0.166,0.272,0.522,0.469,-0.134,-1.306,0.234,0.108,-0.23,-0.124,0.126,0.073,-0.529,0
SPGI,8867,0.262,3.525,-0.082,0.468,0.516,0.228,0.352,0.195,0.295,-1.095,-0.344,0.206,0.255,-0.034,0.091,-0.067,0.034,0
SPH,3498,0.0,5.044,1.627,0.328,-0.523,0.277,1.396,-0.425,-0.84,-4.196,1.627,0.328,-0.523,0.277,1.396,-0.425,-0.84,1
SPHR,5686,0.964,7.795,0.776,1.227,0.343,1.179,1.077,0.353,-0.697,2.11,-0.189,0.263,-0.621,0.215,0.113,-0.611,-1.661,0
SPIR,3440,-1.427,18.566,-1.153,-3.337,0.161,2.058,-0.655,-6.36,-6.704,-19.376,0.274,-1.909,1.589,3.485,0.773,-4.932,-5.277,3
SPNT,4865,0.686,5.902,2.137,1.309,0.335,0.437,1.733,1.276,-1.35,-2.207,1.451,0.623,-0.351,-0.248,1.047,0.59,-2.035,1
SPOT,8867,0.35,6.379,-0.305,0.29,0.393,0.131,-0.111,0.329,0.687,-1.282,-0.655,-0.061,0.043,-0.22,-0.461,-0.022,0.337,2
SPRY,4362,-0.36,11.302,-0.653,-0.507,-0.559,-0.768,-0.598,-1.543,0.558,-9.659,-0.293,-0.147,-0.199,-0.408,-0.238,-1.183,0.917,2
SPSC,8729,0.298,5.727,0.554,0.578,0.037,0.078,0.929,0.015,0.376,-1.517,0.256,0.28,-0.261,-0.22,0.631,-0.283,0.078,0
SPT,8791,-0.487,9.286,0.053,-0.144,-0.283,-1.168,-0.499,-0.908,0.683,-7.81,0.54,0.343,0.204,-0.681,-0.012,-0.421,1.17,1
SPWR,4102,-1.423,9.523,-1.779,-1.814,-1.594,-0.462,-2.758,-2.351,-3.54,0.864,-0.356,-0.391,-0.171,0.961,-1.335,-0.928,-2.117,3
SPXC,8002,0.545,4.803,0.489,0.525,0.841,0.979,0.671,0.791,0.862,-3.442,-0.056,-0.019,0.296,0.434,0.126,0.247,0.317,0
SR,8812,0.243,2.956,0.51,0.339,0.407,0.225,0.466,0.439,-0.619,-1.365,0.267,0.096,0.164,-0.018,0.223,0.196,-0.862,0
SRAD,5363,0.135,10.187,-1.542,0.248,0.707,0.096,-1.839,1.127,-0.07,-2.391,-1.677,0.113,0.571,-0.04,-1.974,0.992,-0.206,2
SRE,8867,0.242,3.19,0.525,0.288,0.218,0.251,0.731,0.379,0.466,-0.482,0.283,0.046,-0.025,0.009,0.489,0.137,0.224,0
SRPT,8860,-0.14,9.536,-0.646,-0.022,0.506,-0.037,-0.634,-0.285,0.987,-1.137,-0.506,0.118,0.647,0.103,-0.494,-0.145,1.128,2
SRRK,5900,-0.67,13.852,1.336,-0.557,-0.941,-1.841,0.441,-1.08,-1.66,-5.96,2.006,0.113,-0.271,-1.171,1.111,-0.41,-0.99,1
SSB,8866,0.048,4.174,0.263,0.114,-0.19,-0.086,0.387,-0.356,-0.041,-2.262,0.216,0.066,-0.238,-0.134,0.339,-0.404,-0.089,0
SSD,8701,0.141,4.423,-0.423,0.305,0.161,0.065,0.252,0.553,0.328,0.364,-0.564,0.163,0.02,-0.076,0.111,0.412,0.187,0
SSNC,8867,0.238,3.495,0.233,0.289,0.245,0.279,0.349,0.569,0.706,-1.725,-0.005,0.051,0.007,0.041,0.112,0.331,0.468,0
SSRM,8333,0.104,7.535,1.283,-0.292,-0.196,0.182,1.226,-0.573,-0.452,-9.55,1.178,-0.396,-0.301,0.078,1.121,-0.677,-0.557,1
SSTK,7926,-0.903,7.089,-0.936,-0.386,-0.614,-0.858,-0.739,-0.699,-1.554,-7.361,-0.033,0.518,0.289,0.045,0.164,0.204,-0.651,2
SSYS,7023,-1.04,8.274,-1.458,-0.93,-0.841,-1.397,-1.335,-1.307,-1.68,-1.564,-0.419,0.11,0.199,-0.357,-0.295,-0.267,-0.641,2
ST,8867,0.058,5.213,0.213,0.11,-0.107,0.174,0.8,0.236,0.467,0.16,0.155,0.052,-0.165,0.116,0.743,0.178,0.409,0
STAA,8827,-1.046,8.732,0.655,-0.704,-1.207,-1.691,0.583,-1.419,0.596,-2.633,1.701,0.342,-0.161,-0.645,1.629,-0.372,1.642,1
STAG,8867,0.107,3.189,0.238,0.112,0.077,-0.097,0.338,-0.082,0.555,-0.154,0.131,0.005,-0.031,-0.205,0.23,-0.189,0.448,0
STBA,3604,0.299,6.536,0.299,0.358,0.162,-0.073,0.249,0.479,-3.147,-6.264,0.0,0.058,-0.137,-0.372,-0.051,0.18,-3.447,2
STC,6779,0.463,4.996,0.183,0.32,0.553,0.234,-0.251,1.097,1.696,-0.724,-0.28,-0.143,0.09,-0.229,-0.715,0.634,1.233,0
STE,8867,0.123,3.589,0.69,0.197,0.124,-0.081,0.567,0.163,0.13,-1.185,0.567,0.074,0.001,-0.204,0.444,0.04,0.007,0
STEL,3048,0.253,6.481,-0.632,0.095,0.195,0.265,-0.768,0.137,0.345,-3.616,-0.885,-0.158,-0.058,0.012,-1.021,-0.116,0.092,2
STEP,7672,0.28,6.369,0.322,0.681,0.341,0.049,0.809,1.124,0.713,-3.039,0.042,0.4,0.06,-0.232,0.529,0.844,0.432,0
STGW,3496,0.482,10.549,1.912,0.842,0.432,0.71,0.0,-1.911,-2.238,-4.471,1.43,0.36,-0.05,0.228,-0.482,-2.393,-2.72,1
STLA,8867,0.0,5.848,-0.185,-0.136,0.0,-0.241,-0.065,-0.682,-1.062,-3.992,-0.185,-0.136,0.0,-0.241,-0.065,-0.682,-1.062,2
